age,workClass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,salary
29,2,112403,6,3,4,4,3,1,1,0,0,40,3,0
18,2,36882,7,8,5,7,4,1,0,0,0,20,3,0
33,0,195891,2,10,4,9,3,1,1,0,0,45,3,0
36,2,194905,4,13,6,6,2,1,0,0,0,44,3,0
33,2,133503,11,9,4,3,3,1,1,7688,0,48,3,1
40,2,31621,11,9,2,10,2,1,0,0,0,40,3,0
57,0,413373,10,16,4,7,3,1,1,0,1902,40,3,1
40,2,196029,11,9,1,2,2,1,1,0,0,45,3,0
36,2,107302,11,9,4,8,3,1,1,0,0,50,3,0
45,2,151267,4,13,5,10,0,2,0,0,0,40,3,1
52,2,256861,4,13,4,9,3,1,1,0,0,50,3,0
24,2,82777,11,9,3,4,0,1,1,0,0,40,3,0
30,2,147430,11,9,2,10,0,1,0,0,0,40,3,0
28,2,60726,11,9,5,10,4,2,1,0,0,40,3,0
46,0,165754,10,16,5,6,0,1,0,0,0,45,3,0
36,2,448337,11,9,3,7,2,2,0,0,0,40,3,0
48,2,185079,11,9,5,9,0,1,0,0,0,50,3,0
36,2,418702,3,11,1,10,2,1,0,0,0,40,3,0
48,2,41504,11,9,4,2,3,1,1,0,0,40,3,1
21,2,387335,2,10,5,8,4,1,0,0,1719,9,3,0
18,2,261720,11,9,5,10,0,1,0,0,0,40,3,0
38,2,133963,4,13,1,6,0,1,0,0,0,50,3,1
66,2,357750,5,7,6,6,0,2,0,0,0,40,3,0
36,6,179488,4,13,4,3,3,1,1,7298,0,55,3,1
38,2,60135,11,9,5,2,0,1,0,0,0,40,3,0
55,0,308746,14,15,6,6,0,1,1,0,0,55,3,1
27,2,278720,11,9,4,13,3,1,1,0,0,45,3,1
22,6,477505,8,12,5,10,0,1,1,0,0,40,3,0
29,2,164711,2,10,5,1,5,1,1,0,0,40,3,0
40,2,208277,2,10,5,9,2,1,0,0,0,40,3,0
21,2,39943,2,10,5,7,4,1,0,0,0,20,3,0
49,2,104542,11,9,1,10,0,1,0,0,0,40,3,0
29,2,286634,4,13,4,6,1,1,0,0,0,50,3,1
28,2,142712,4,13,5,9,0,1,1,0,0,50,3,1
26,2,336404,11,9,4,3,3,1,1,0,0,40,3,0
33,2,117983,11,9,5,10,0,1,0,0,0,41,3,0
72,2,108796,14,15,4,10,3,1,1,0,0,40,3,1
59,2,59469,9,14,4,8,3,1,1,0,0,40,29,0
37,2,171968,3,11,4,10,3,1,1,0,0,40,3,0
56,2,119254,0,6,1,10,0,1,0,0,0,40,3,0
27,2,278617,2,10,5,13,0,1,1,0,0,40,3,0
39,2,72338,9,14,4,6,3,4,1,0,0,40,22,1
49,5,343231,9,14,5,6,0,1,0,0,0,80,3,0
30,2,63910,11,9,4,7,4,4,0,0,0,40,3,0
28,2,190350,15,5,4,3,1,2,0,0,0,40,3,0
25,6,176162,4,13,5,3,4,1,1,0,0,40,3,0
18,2,37720,0,6,5,4,4,1,1,0,0,40,3,0
25,2,421467,8,12,5,1,4,1,1,0,0,26,3,0
36,2,138441,2,10,5,4,4,1,1,0,0,40,3,0
52,2,146767,11,9,4,4,3,1,1,0,0,40,3,1
20,2,369678,7,8,5,4,0,0,1,0,1602,40,3,0
25,2,160445,11,9,1,13,0,1,1,0,0,40,3,0
26,2,211695,4,13,5,6,4,1,1,0,0,40,3,0
50,2,102346,4,13,4,9,1,1,0,0,2415,20,3,1
48,2,128796,8,12,4,9,3,1,1,0,0,40,3,1
39,2,111129,11,9,4,1,3,1,1,0,0,40,3,0
30,5,44566,4,13,4,6,3,1,1,0,0,40,3,0
26,2,118497,11,9,4,13,3,1,1,0,0,60,3,0
36,2,334291,2,10,4,13,3,1,1,0,1887,40,3,1
49,2,237920,10,16,4,7,3,1,1,0,0,60,3,0
34,5,136331,4,13,4,6,3,1,1,0,0,60,3,0
28,2,187397,11,9,5,5,5,0,1,0,0,48,34,0
28,0,119793,11,9,5,5,0,1,1,0,0,40,3,0
42,2,24982,2,10,4,13,3,1,1,7688,0,40,3,1
26,0,231714,11,9,4,13,3,1,1,0,0,40,3,0
54,2,229272,11,9,4,13,3,2,1,0,0,40,3,1
66,2,68219,15,5,4,13,3,1,1,0,0,40,3,0
61,0,268831,11,9,4,7,3,1,1,0,0,53,3,0
45,0,149640,14,15,5,6,0,1,1,0,0,30,3,1
29,2,261725,4,13,5,10,0,1,0,0,0,35,3,0
74,2,161387,11,9,1,1,0,1,0,0,0,16,3,0
61,5,260167,11,9,6,6,0,1,0,0,0,40,3,0
27,2,200928,2,10,5,7,4,1,1,0,0,22,3,0
53,1,155594,4,13,4,6,3,1,1,0,0,40,3,1
57,0,79539,11,9,4,0,3,4,1,0,0,40,3,0
41,2,469454,2,10,4,13,3,1,1,0,0,40,3,0
45,2,331482,4,13,4,6,3,1,1,0,0,50,3,0
43,2,225193,11,9,4,7,3,1,1,0,0,40,3,0
26,2,370727,4,13,4,7,1,1,0,0,1977,40,3,1
29,2,82393,11,9,4,5,4,4,1,0,0,25,22,0
65,2,37170,1,4,4,5,3,1,1,0,0,20,3,0
41,2,58484,4,13,4,9,1,1,0,0,0,40,3,0
31,5,156464,4,13,5,6,5,1,1,0,0,40,3,0
50,2,344621,11,9,1,4,0,1,0,0,0,40,3,0
52,2,174752,11,9,4,7,3,1,1,0,0,60,3,1
18,3,174202,11,9,5,2,4,1,1,0,0,60,3,0
26,2,261203,1,4,5,5,2,0,0,0,0,30,3,0
57,2,316000,11,9,4,13,3,1,1,0,0,40,3,0
63,6,216871,2,10,4,10,3,1,1,0,1740,40,3,0
29,2,246933,11,9,5,10,5,1,1,0,0,40,34,0
32,0,112115,4,13,4,6,3,1,1,7688,0,40,3,1
34,2,264651,11,9,4,4,3,1,1,0,0,40,3,1
43,2,99185,11,9,1,10,2,1,0,0,0,58,3,0
39,2,176186,2,10,4,4,3,1,1,0,0,40,3,1
28,2,100219,11,9,5,4,4,1,1,0,0,45,3,0
32,2,46691,4,13,5,10,0,1,0,0,0,40,3,0
28,6,297735,14,15,5,6,0,1,1,0,0,90,3,0
40,2,132222,2,10,4,4,3,1,1,4386,0,50,3,1
25,2,189656,4,13,5,8,0,1,1,0,0,60,3,1
54,5,224934,9,14,4,6,3,1,1,0,0,50,3,1
48,3,149218,4,13,4,0,3,1,1,0,0,70,3,1
51,2,158508,2,10,1,9,0,1,0,0,0,36,3,0
67,6,261203,1,4,4,2,3,1,1,0,0,35,3,0
17,2,309504,0,6,5,7,2,1,0,0,0,24,3,0
24,6,324637,2,10,5,5,0,1,1,0,0,40,3,0
25,2,267426,11,9,4,1,3,1,1,0,0,40,3,0
68,2,229016,11,9,4,1,1,1,0,0,0,25,3,0
54,2,46401,2,10,1,5,0,1,0,0,0,47,3,0
32,2,114288,11,9,1,6,4,1,0,0,0,40,3,0
61,2,203849,2,10,1,6,0,1,0,0,0,40,3,0
41,1,193882,11,9,5,10,4,1,1,0,0,40,3,0
53,2,311269,11,9,1,5,0,1,0,0,0,40,3,0
45,2,156117,3,11,1,6,0,1,0,0,0,32,3,0
64,2,169917,1,4,6,6,0,1,0,0,0,4,3,0
51,2,222615,11,9,4,4,3,1,1,0,0,40,3,1
41,6,106900,9,14,4,6,3,1,1,7298,0,60,3,1
40,1,78036,3,11,4,6,1,1,0,0,0,65,3,1
27,2,380560,11,9,5,0,5,1,1,0,0,40,34,0
41,2,167106,4,13,4,10,3,4,1,3103,0,35,22,1
51,2,289436,4,13,4,9,3,1,1,0,0,60,3,1
36,2,749636,2,10,1,10,2,1,0,0,0,40,3,0
34,3,154120,11,9,5,0,4,1,1,0,0,55,3,0
43,2,105119,11,9,4,10,3,1,1,0,0,40,3,0
61,1,181081,11,9,1,10,4,2,0,0,0,20,3,0
31,2,182237,0,6,3,2,2,1,1,0,0,40,3,0
34,2,102130,11,9,4,7,3,1,1,0,0,65,3,1
43,2,266324,11,9,4,13,3,1,1,0,1902,99,3,1
52,2,170562,7,8,4,13,3,1,1,0,0,40,3,0
18,2,240543,5,7,5,5,4,1,0,0,0,20,3,0
37,1,187046,2,10,4,6,3,1,1,0,0,40,3,1
60,2,389254,11,9,4,10,3,1,1,0,0,40,3,0
47,2,179955,2,10,6,2,2,1,0,0,0,25,16,0
21,2,197997,2,10,5,10,4,1,1,0,0,30,3,0
34,3,343789,4,13,4,9,3,1,1,7688,0,55,3,1
28,2,191088,11,9,1,5,0,1,0,0,1741,52,3,0
40,5,141649,3,11,4,3,3,1,1,0,0,40,3,1
26,2,433906,8,12,5,5,0,1,1,0,0,40,3,0
48,2,207982,2,10,5,5,2,2,0,0,0,40,3,0
46,2,175925,2,10,4,0,3,1,1,0,0,40,3,0
58,2,85767,2,10,4,7,3,1,1,0,0,48,3,0
32,3,281030,11,9,5,13,0,1,1,0,0,40,3,0
90,3,313986,11,9,4,13,3,1,1,0,0,40,3,1
38,2,396595,2,10,4,13,3,4,1,0,0,40,3,1
20,2,189203,8,12,5,13,0,1,1,0,0,20,3,0
43,0,163108,2,10,4,0,3,1,1,0,0,99,3,0
17,2,141590,5,7,5,12,4,1,0,0,0,12,3,0
36,2,137421,7,8,5,2,0,4,1,0,0,45,3,0
36,2,67728,11,9,4,13,3,1,1,5013,0,40,19,0
30,2,345522,11,9,4,2,3,1,1,3103,0,70,3,1
45,2,330087,11,9,4,13,3,1,1,0,0,40,3,0
51,0,204322,11,9,4,2,3,1,1,0,0,50,3,0
29,2,50295,2,10,4,9,3,1,1,0,0,48,3,0
35,0,147258,3,11,5,0,4,1,1,0,0,65,3,0
19,2,194260,2,10,5,7,4,1,0,0,0,20,3,0
56,2,437727,15,5,4,7,3,1,1,0,0,40,3,0
64,2,34100,2,10,6,7,0,1,1,0,0,4,3,0
62,2,186611,11,9,5,7,0,1,1,0,0,40,3,0
24,2,280960,11,9,4,4,1,1,0,0,0,24,3,0
33,2,33117,8,12,4,3,3,1,1,0,0,40,3,0
43,2,169628,4,13,5,7,2,2,0,0,0,35,3,1
22,6,124942,2,10,5,5,4,1,1,0,0,45,3,0
44,2,143368,2,10,5,5,0,2,1,0,0,55,3,0
37,2,255621,11,9,3,13,0,1,1,0,0,50,3,0
34,3,154227,2,10,5,7,0,1,1,0,0,75,3,0
43,2,171438,3,11,3,7,2,1,0,0,0,45,3,0
39,2,191524,11,9,1,10,2,1,0,0,0,40,3,0
30,2,377017,2,10,4,1,3,1,1,0,0,32,3,0
58,2,192806,1,4,5,1,0,1,0,0,0,33,3,0
31,2,259120,2,10,4,1,1,1,0,0,0,10,3,0
45,5,234195,11,9,1,10,2,1,0,0,0,35,3,0
30,2,147596,2,10,1,10,2,2,0,0,0,40,3,0
42,2,147251,2,10,4,6,1,1,0,0,0,36,3,0
50,2,176157,9,14,4,9,3,1,1,0,0,50,3,1
25,5,176162,3,11,5,3,4,1,1,0,0,30,3,0
34,2,384150,4,13,4,9,3,1,1,0,0,40,3,1
50,2,107665,2,10,4,7,3,1,1,0,0,40,3,1
72,2,82635,5,7,4,7,3,1,1,0,0,40,3,0
60,6,165827,10,16,4,6,3,1,1,0,0,55,3,0
41,2,287306,8,12,4,6,3,1,1,15024,0,60,3,1
71,0,78786,1,4,4,0,3,1,1,0,0,10,3,0
40,0,33310,14,15,1,5,0,1,0,0,2339,35,3,0
22,2,349368,4,13,5,9,4,1,0,0,0,30,3,0
52,2,117674,4,13,5,6,0,1,1,0,0,38,3,0
30,2,310889,2,10,5,1,0,1,1,0,0,55,3,0
36,2,187167,11,9,3,1,0,1,0,0,0,30,3,0
40,2,379919,2,10,4,4,3,1,1,0,0,40,3,0
31,1,34862,8,12,4,7,3,4,1,0,0,40,3,0
44,2,201723,4,13,4,9,3,1,1,15024,0,45,3,1
38,5,161463,14,15,4,6,3,2,1,0,0,40,3,1
46,2,186410,14,15,5,9,0,1,1,0,0,50,3,1
57,1,62020,14,15,1,9,0,2,1,0,0,55,3,1
39,2,42044,5,7,4,2,3,1,1,0,0,40,3,0
42,2,170230,4,13,1,9,0,1,0,0,0,55,3,1
43,2,341358,3,11,4,7,3,1,1,0,0,40,3,1
22,2,199426,2,10,5,7,0,1,0,0,0,17,3,0
44,2,89172,4,13,4,13,3,1,1,0,0,50,3,1
22,2,148955,2,10,5,13,4,4,0,0,0,15,21,0
37,2,140673,2,10,4,7,1,1,0,0,0,40,3,1
20,2,71788,2,10,5,7,4,1,0,0,0,18,3,0
26,6,326033,4,13,5,10,0,1,0,0,0,80,3,0
35,2,129305,11,9,5,5,0,1,1,0,0,30,3,0
28,2,171067,11,9,5,1,4,1,0,0,0,40,3,0
34,2,143582,2,10,5,10,0,4,0,0,0,35,25,0
17,2,171461,0,6,5,10,4,1,0,0,0,20,3,0
18,2,257980,11,9,5,4,0,1,1,0,0,40,3,0
25,2,182866,11,9,5,4,4,1,1,0,0,40,3,0
44,3,69333,4,13,4,13,3,1,1,0,0,50,3,1
61,2,668362,13,2,6,1,0,1,0,0,0,40,3,0
39,2,132879,2,10,4,9,3,1,1,0,0,50,3,1
61,2,181219,4,13,4,6,3,1,1,0,1848,40,3,1
19,2,166018,2,10,5,6,4,1,0,0,0,40,3,0
22,2,120518,11,9,6,10,4,1,0,0,0,40,3,0
19,2,183532,2,10,5,1,4,1,1,0,0,25,3,0
45,2,49298,4,13,5,8,4,1,1,0,0,40,3,0
20,2,157332,2,10,5,10,4,1,0,0,0,25,3,0
37,2,213726,11,9,1,4,0,4,0,0,0,40,22,0
26,2,31143,2,10,5,13,0,1,1,0,0,40,3,0
17,2,256173,0,6,5,13,4,1,0,0,0,15,3,0
26,2,184872,4,13,4,9,1,1,0,0,0,55,3,1
58,2,202652,11,9,3,5,2,1,0,0,0,40,2,0
61,2,101602,10,16,4,5,3,1,1,0,0,25,3,1
64,2,60940,11,9,6,7,0,1,0,8614,0,50,26,1
19,2,292590,11,9,4,7,5,1,0,0,0,25,3,0
36,2,141420,4,13,1,1,0,1,1,0,0,30,3,0
47,2,159389,8,12,5,10,0,1,0,0,0,40,3,0
62,2,254534,2,10,4,7,3,1,1,0,0,40,3,0
36,6,89508,14,15,5,6,0,1,1,0,0,40,3,0
38,0,238980,2,10,5,7,0,1,1,0,0,60,3,0
54,2,178946,11,9,4,13,3,1,1,0,0,48,3,1
31,2,204752,4,13,5,9,0,1,1,0,0,50,3,0
26,2,290213,2,10,3,0,4,1,1,0,0,40,3,0
50,2,102615,11,9,4,9,3,1,1,0,1902,40,3,1
41,2,291965,2,10,5,8,2,4,0,0,0,40,22,0
52,5,175339,4,13,4,3,3,1,1,0,0,40,3,1
28,2,90547,11,9,4,5,1,2,0,0,0,23,3,0
23,2,449101,11,9,4,5,4,1,0,0,0,30,3,0
46,0,101722,2,10,4,9,3,1,1,3137,0,40,3,0
32,0,981628,11,9,1,9,2,2,1,0,0,40,3,0
59,0,147989,11,9,6,9,0,1,0,0,0,35,3,0
30,3,204470,2,10,4,9,3,1,1,0,0,36,3,1
58,5,311409,9,14,4,6,3,2,1,7688,0,30,3,1
31,2,190027,11,9,5,5,5,2,0,0,0,40,3,0
36,2,218015,2,10,4,4,3,1,1,0,0,48,3,0
31,6,77634,12,1,5,5,0,1,1,0,0,24,3,0
52,0,42984,14,15,4,6,3,1,1,0,0,70,3,1
29,2,413297,2,10,4,9,3,1,1,3411,0,70,34,0
48,0,218835,9,14,4,7,3,1,1,0,0,50,10,0
30,2,341051,9,14,4,9,3,1,1,15024,0,60,3,1
58,2,252419,5,7,4,2,3,1,1,0,0,50,3,0
20,1,347935,2,10,5,3,4,2,1,0,0,40,3,0
19,2,237848,2,10,5,5,4,1,1,0,0,3,3,0
63,2,174826,11,9,1,5,0,1,0,0,0,40,3,0
51,0,170086,4,13,4,8,3,1,1,0,0,45,3,1
53,2,470368,8,12,1,10,2,1,0,0,0,48,3,0
54,1,75235,11,9,4,9,3,1,1,5178,0,40,3,1
35,1,35854,2,10,5,9,4,1,0,0,0,40,3,0
26,2,746432,11,9,5,1,4,2,1,0,0,48,3,0
47,0,258498,2,10,4,5,1,1,0,0,0,52,3,0
44,2,176063,4,13,4,9,3,1,1,0,0,45,3,0
80,0,26865,1,4,5,0,2,1,1,0,0,20,3,0
55,2,104724,10,16,4,6,3,1,1,0,0,40,3,1
43,2,346321,9,14,4,6,3,1,1,0,0,45,3,1
49,2,402462,4,13,2,2,2,1,1,0,0,30,28,0
27,2,153078,14,15,5,6,4,4,1,0,0,40,3,0
42,2,176063,3,11,4,9,3,1,1,15024,0,55,3,1
39,2,451059,15,5,4,1,3,1,1,0,0,40,3,0
36,2,229533,11,9,4,1,3,1,1,0,0,40,3,0
32,2,106437,11,9,3,10,2,1,0,0,0,40,3,0
58,5,294313,2,10,4,10,1,2,0,0,0,55,3,0
63,2,67903,15,5,3,0,0,2,1,0,0,40,3,0
49,2,133669,2,10,4,10,3,1,1,0,0,40,3,1
36,3,251730,2,10,4,3,3,1,1,0,0,60,3,1
46,2,72896,2,10,4,9,3,1,1,0,0,50,3,0
47,2,155664,9,14,4,9,3,1,1,99999,0,55,3,1
39,2,206520,11,9,5,10,0,1,1,0,0,45,3,0
33,2,72338,14,15,4,9,3,4,1,0,0,65,25,1
43,5,34640,11,9,4,9,3,0,1,0,1887,40,3,1
30,2,236543,2,10,4,6,3,1,1,0,0,68,3,0
39,5,43702,3,11,4,10,1,1,0,0,0,37,3,0
44,2,335248,2,10,1,10,0,1,0,0,0,40,3,0
27,2,198197,4,13,5,8,0,1,1,0,0,45,3,0
80,2,281768,8,12,4,8,3,1,1,0,0,4,3,0
31,2,160594,8,12,5,6,4,1,1,0,0,3,3,0
34,5,231826,11,9,4,6,3,1,1,0,0,40,12,0
28,2,188171,8,12,5,2,4,1,1,0,0,60,3,0
55,2,125000,11,9,4,4,3,1,1,0,0,40,3,1
36,2,166509,11,9,1,13,0,1,0,0,0,40,3,0
42,2,402367,2,10,4,2,3,2,1,7688,0,45,3,1
67,5,204123,4,13,4,6,3,1,1,0,0,10,3,0
53,3,220786,2,10,6,7,0,1,0,0,0,60,3,0
43,2,254146,2,10,4,13,3,1,1,0,1902,40,3,1
29,5,152461,4,13,5,8,0,1,0,0,0,42,3,0
19,2,223669,2,10,5,5,4,1,1,0,0,30,3,0
51,2,120270,3,11,4,7,3,1,1,0,0,40,3,1
21,0,304602,3,11,5,0,4,1,1,0,0,98,3,0
54,2,24108,2,10,3,9,0,1,0,0,0,40,3,0
42,0,32546,14,15,1,6,2,1,1,7430,0,40,3,1
41,2,93885,2,10,1,7,2,1,0,0,0,48,3,0
28,2,210765,11,9,5,13,4,1,1,0,0,40,3,0
31,2,191276,3,11,1,1,2,1,0,0,0,40,3,0
82,0,71438,11,9,4,0,3,1,1,0,0,20,3,0
23,2,330571,4,13,5,6,0,1,0,0,0,16,3,0
40,5,138634,11,9,4,9,3,1,1,0,0,40,3,0
35,2,112264,11,9,4,7,3,1,1,0,0,50,3,0
24,2,205865,11,9,5,7,2,1,1,0,0,45,3,0
21,2,224640,2,10,5,7,4,1,0,0,0,40,3,0
27,2,180758,2,10,4,1,3,1,1,0,0,30,3,0
29,2,499935,3,11,5,1,2,1,0,0,0,40,3,0
40,0,107762,4,13,4,9,3,1,1,0,0,45,3,0
17,2,214787,7,8,5,10,4,1,0,0,0,25,3,0
27,2,211032,13,2,5,13,0,1,1,0,0,40,34,0
34,2,208353,11,9,5,4,4,1,1,0,0,40,3,0
18,2,157273,0,6,5,5,5,2,1,0,0,15,3,0
39,2,75891,4,13,1,8,2,1,0,0,0,40,3,0
34,3,177675,2,10,4,9,3,1,1,0,0,65,3,1
44,2,182370,11,9,4,13,3,1,1,0,0,40,3,0
18,2,200525,5,7,5,13,4,1,0,0,0,25,3,0
39,2,174242,4,13,4,9,3,1,1,15024,0,60,3,1
28,2,95566,13,2,2,5,4,0,0,0,0,35,2,0
30,2,30290,11,9,5,4,0,1,0,0,0,40,3,0
60,2,240951,11,9,1,10,5,1,0,0,0,40,3,0
58,2,183810,11,9,4,5,3,1,1,0,0,24,3,0
49,2,94342,4,13,4,13,3,1,1,0,0,60,3,0
61,3,148577,11,9,4,7,3,1,1,0,0,55,3,1
27,2,103634,11,9,1,10,0,1,1,0,0,38,3,0
59,0,83542,8,12,1,8,0,1,1,0,0,40,3,0
52,1,76131,2,10,4,9,1,4,0,0,0,40,3,1
42,1,262402,4,13,5,9,0,1,0,0,0,40,3,0
27,2,198286,2,10,5,5,0,1,0,0,0,34,3,0
41,3,145441,9,14,4,9,3,1,1,0,0,50,3,1
35,3,273558,2,10,5,9,0,2,1,0,0,30,3,0
50,5,117496,4,13,4,6,1,1,0,0,0,24,3,0
36,2,128876,0,6,4,13,3,1,1,0,0,40,3,0
21,2,199698,11,9,5,0,4,1,1,0,0,45,3,0
38,2,65390,8,12,4,13,3,1,1,0,0,45,3,0
46,2,128645,2,10,1,6,0,1,0,0,0,40,3,0
59,2,53481,2,10,4,7,3,1,1,0,0,50,3,0
55,2,92215,11,9,5,10,0,1,0,0,0,45,3,0
49,5,78859,9,14,6,6,2,1,0,0,323,20,3,0
59,3,187502,2,10,4,13,3,1,1,0,0,50,3,1
38,2,242080,2,10,4,7,3,1,1,0,0,55,3,1
22,2,41837,2,10,5,2,4,1,1,0,0,25,3,0
28,2,291374,7,8,5,7,2,2,0,0,0,40,3,0
47,2,148995,4,13,4,9,3,1,1,0,2415,60,3,1
59,2,159008,2,10,4,3,3,1,1,0,0,56,3,0
37,2,271013,11,9,1,1,0,1,1,0,0,40,3,0
33,2,199046,4,13,5,7,0,1,0,0,0,40,3,0
34,2,164280,0,6,4,1,3,1,1,0,0,40,4,0
35,5,116960,9,14,4,6,3,1,1,0,1887,40,3,1
55,2,100054,0,6,5,5,0,1,1,0,0,40,3,0
18,2,183824,7,8,5,5,4,1,1,0,0,30,3,0
48,2,313925,8,12,4,6,1,1,0,0,0,30,3,1
48,2,379883,9,14,4,6,3,1,1,0,0,40,17,1
70,2,92593,2,10,6,6,0,1,0,0,0,25,3,0
27,2,189777,11,9,4,13,3,1,1,0,0,40,3,0
43,2,198330,9,14,6,6,2,2,0,0,0,37,3,0
32,2,127451,2,10,4,6,3,1,1,0,0,38,3,1
62,2,31577,11,9,4,6,3,1,1,0,0,18,3,0
18,2,90230,11,9,5,6,4,1,1,0,0,20,3,0
50,2,301024,4,13,3,7,0,1,1,0,0,40,3,1
38,0,175732,11,9,5,13,0,3,1,0,0,15,3,0
18,2,218889,15,5,5,5,4,2,1,0,0,35,3,0
46,2,117605,15,5,1,7,0,1,1,0,0,35,3,0
26,2,154571,2,10,5,4,0,4,1,0,0,45,3,1
44,2,228057,1,4,4,4,1,1,0,0,0,40,2,0
32,2,173998,2,10,5,10,0,1,0,0,0,60,3,0
25,2,90752,4,13,4,10,1,1,0,0,0,40,3,0
55,2,51008,11,9,1,10,2,1,0,0,0,40,3,0
55,1,113398,2,10,5,10,2,1,1,0,0,40,3,0
25,2,74977,2,10,4,10,1,1,0,0,0,40,3,0
40,2,101593,4,13,4,6,3,1,1,0,0,50,3,0
29,2,228346,3,11,5,13,0,1,1,0,0,50,3,0
60,2,180418,5,7,4,13,3,1,1,0,0,40,3,0
45,2,44489,11,9,4,2,3,1,1,0,0,45,3,0
43,0,277488,11,9,4,0,3,1,1,0,0,30,3,0
24,2,103064,11,9,5,7,4,1,0,0,0,55,3,0
34,2,226872,4,13,1,7,0,1,0,0,0,40,3,0
47,0,330416,2,10,5,0,0,1,1,0,0,60,3,0
24,2,186495,11,9,1,10,0,1,0,0,0,32,3,0
47,6,205712,2,10,4,5,3,1,1,0,0,38,3,0
18,2,217743,5,7,5,7,4,1,0,0,0,40,3,0
50,3,52565,2,10,4,7,3,1,1,0,1485,40,3,0
22,2,239954,2,10,5,10,5,1,1,0,0,40,3,0
49,0,349986,4,13,4,6,3,1,1,0,0,60,3,1
41,2,117585,11,9,4,9,3,1,1,0,1485,40,3,1
68,0,122094,11,9,4,13,3,1,1,0,0,15,3,0
62,0,26857,1,4,6,0,5,1,0,0,0,35,3,0
25,5,192321,4,13,5,6,4,1,0,0,0,40,3,0
24,2,88095,2,10,5,4,0,1,0,0,0,24,34,0
44,2,144067,4,13,1,10,0,1,1,0,0,12,34,0
32,2,124187,15,5,4,0,3,2,1,0,0,40,3,0
49,2,123681,9,14,4,6,3,1,1,0,0,43,3,1
68,2,145638,2,10,1,7,0,1,0,0,0,40,3,0
25,2,130513,8,12,5,7,4,1,0,0,0,40,6,0
47,1,197038,4,13,4,6,3,1,1,0,0,50,3,0
35,2,189092,4,13,4,9,3,1,1,0,0,40,3,1
37,0,198841,5,7,4,2,3,1,1,0,0,40,3,0
57,2,317969,11,9,4,9,3,1,1,0,0,50,3,0
37,2,103121,4,13,4,9,1,1,0,0,1848,40,3,1
34,2,111589,0,6,5,5,2,2,0,0,0,40,0,0
46,5,267952,3,11,1,9,0,1,0,0,0,36,3,0
21,2,63899,5,7,5,10,5,1,0,0,0,40,3,0
26,2,473625,11,9,4,5,1,1,0,0,0,30,3,0
45,2,187901,11,9,1,0,0,1,1,0,2258,44,3,1
17,2,24090,11,9,5,9,4,1,0,0,0,35,3,0
36,3,102729,8,12,4,6,3,1,1,0,0,70,3,0
33,2,91666,7,8,1,9,0,1,1,0,0,40,3,0
27,2,215873,11,9,5,4,4,2,1,0,0,40,3,0
32,2,152109,11,9,4,13,3,1,1,0,0,48,3,0
24,2,175586,11,9,5,4,2,2,0,0,0,40,3,0
37,2,232614,11,9,1,5,2,2,0,0,0,30,3,0
53,6,229465,10,16,4,6,3,1,1,0,0,50,3,1
44,2,147110,2,10,1,10,4,1,1,14344,0,40,3,1
43,5,161240,11,9,4,3,3,1,1,0,0,45,3,1
29,2,358124,11,9,5,5,5,2,0,0,0,52,3,0
47,2,222529,4,13,4,0,3,1,1,0,0,65,3,0
37,0,338320,9,14,5,9,0,1,1,0,0,60,3,0
43,3,62026,14,15,4,9,3,1,1,99999,0,40,3,1
23,2,263886,2,10,5,7,0,2,0,0,0,20,3,0
50,2,310774,4,13,4,7,3,1,1,0,0,35,3,0
25,2,98155,2,10,5,6,4,1,1,0,0,40,3,0
40,2,259307,2,10,5,9,0,1,1,0,0,50,3,0
39,2,358753,3,11,4,13,3,1,1,7688,0,40,3,1
41,2,29762,11,9,4,13,3,1,1,0,0,52,3,1
32,2,202729,11,9,4,2,4,1,1,0,0,40,3,0
19,2,28790,2,10,5,5,0,1,0,0,0,40,3,0
26,2,53209,11,9,5,5,4,1,1,0,0,40,3,0
30,5,169020,4,13,4,6,3,1,1,0,0,40,3,0
34,2,127195,2,10,4,9,3,1,1,0,0,40,3,0
41,2,211731,2,10,5,10,0,1,0,0,0,40,34,0
42,0,126614,4,13,1,9,0,0,1,0,0,30,29,0
45,2,259463,3,11,4,6,3,1,1,0,0,40,3,1
22,2,228411,2,10,5,9,0,1,1,0,0,35,3,0
25,2,117827,2,10,4,10,3,1,1,0,0,40,3,0
22,1,57216,2,10,5,10,4,2,1,0,0,20,3,0
46,6,250821,14,15,4,9,3,1,1,15024,0,40,3,1
48,3,88564,2,10,1,0,0,1,1,0,0,45,3,0
45,2,172822,11,9,4,4,3,1,1,0,0,52,3,1
19,2,251579,2,10,5,5,4,1,1,0,0,14,3,0
31,2,118399,5,7,4,4,3,1,1,0,0,40,3,0
30,3,178383,2,10,4,13,3,2,1,0,0,70,3,0
40,0,170866,8,12,4,0,3,1,1,0,0,50,3,1
60,0,268954,2,10,4,0,3,1,1,0,0,12,3,1
52,0,89951,7,8,4,0,1,2,0,0,0,40,3,1
22,2,203894,2,10,5,7,4,1,0,0,0,15,3,0
25,2,237065,2,10,1,5,4,2,1,0,0,38,3,0
51,5,108435,9,14,4,6,3,1,1,0,0,80,3,1
32,2,93213,8,12,4,4,3,1,1,0,0,62,3,0
